DIFF_ND,DIFF_NF,DIFF_EN,SIZE_LA,SIZE_LD,PURP_FIX,PURP_MR,SKIP_DOC,SKIP_MET,SKIP_COM,SKIP_FRM,SKIP_BLD,LABEL,CM_dashboard_faqs,CM_dashboard_strings,CM_fix,CM_indonesian,CM_nepali,CM_new,CM_request,CM_translations,CM_update,CM_xml
1,1,0.0,13,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,16,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,34,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,17,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,12,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,16,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,19,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,27,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,63,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
23,42,0.9533520209895794,1602,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.304097339456312,0.7282727388149266,0.6141202048740934,0.0,0.0
10,17,0.8766691861929957,95,31,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,1,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0.0,1,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,52,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,3,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,210,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,11,2,0,0,1,0,0,0,0,0,0.0,0.0,0.6513527838565346,0.0,0.0,0.0,0.758775033170137,0.0,0.0,0.0
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,32,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,8,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,6,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,6,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,6,6,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,39,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,6,14,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,5,2,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,36,2,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,13,14,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,5,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,27,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,7,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,12,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,8,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,3,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,11,2,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,2,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0.0,2,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.6851211072664359,13,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.304097339456312,0.7282727388149266,0.6141202048740934,0.0,0.0
11,21,0.024307504864061635,9683,40,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,3,3,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
6,6,0.693359375,22,42,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,2,2,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,3,0.6399999999999999,5,5,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,23,22,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,4,0.49725651577503416,21,33,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.5711002585463947,31,28,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.634920634920635,15,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,0.45368620037807184,3,20,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,23,0.74715297014466,198,30,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.68798828125,15,49,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,6,0.3707510735940096,214,105,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5,0.6149432608573802,443,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.304097339456312,0.7282727388149266,0.6141202048740934,0.0,0.0
1,1,0.0,16,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,5,5,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,3,3,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,4,4,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,27,27,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,8,8,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,7,7,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,6,7,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,4,3,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,9,11,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,3,8,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,11,12,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,5,6,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,8,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,12,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,7,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,6,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,3,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
